text	label
korban rawat boyolali edukasi masyarakat fakta hakim republika indonesia negara tangan takut	3
ganjar pranowo kan syarat kerja	5
dukung prabowo masyarakat sumbar yakin dukung ubah	5
anggap cengeng bener ngeliat dekat beliau warga bijak pihak tara warga lemah tambah rawan juang anies	5
prabowo janji juang sejahtera kemudi detiknews	5
ungkit alas koalisi ubah usung anies sebut alami laku etika	5
barusan ngobrol bareng temen dukung bilang anies jelek gubernur beneran reklamasi reklamasi jakarta bukti sampe nang	5
deklarasi akbar santri kalang dukung prabowo gibran	5
ganjar pranowo salah program ganjar bangun hasil mantap mahfud hebat sakti	5
parah bukti ganjar anies ngolok2 kuat militer indonesia mentang2 demokrat dukung garis kuasa	5
ganjar pranowo mahfud motor ubah kredit koprasi andal bisnis lokal sukses teman teman	5
purnawirawan jenderal polri sekjen kemhan prabowo dukung prabowo masak bungulnya ngobrol bar3ng ganjar purnawirawan jenderal polri dukung ganjar sekjen kemhan prabowo	5
anies muhaimin februari silah retweet	5
salam beda dapat valid agenda setting degradasi anies orang lingkar dapat respon sebut china kafir konteks ofensif rugi	5
menhan prabowo subianto dardak seloroh pimpin acara resmi sumur bandung insider bandung insider	5
berani baeklah intoleransi laktosa persen program prabowo bagi2 mmnuhi butuh program impor	7
jelang malam ucap terima kasih prabowo apatis putus ikut bahas pilpres rela periode pimpin prabowo pilih dukung penasaran pimpin prabowo kali pilpres suara bentuk dukung buka sempat beliau pimpin negeri ramai bahas langgar trigger cari informasi deklarasi tweet serah pilih renung gerak cari pikir berstatemen cari pasang calon golput pilpres cari timbang nimbang nilai nilai juang condong anies baswedan hitung anies baswedan pikir pilpres tarung prabowo ganjar cari cocok anies putus dukung dukung pilih putus bicara anies sosial media jelek jelek salah paslon dukung anies garis keras orang ganggu tentang langgar gerak cari condong salah paslon salah paslon resah tindak tanduk indikasi kuasa kuasa negara presiden jabat jabat gatal komentar peduli pilpres trigger prilaku niretika salah paslon kuasa ucap terima kasih prabowo karena cari informasi informasi kait milu berani suara suara pilih ketidaksukaanku langgar langgar dukung garis gas anies baswedan hadir paslon langgar kuasa negeri selamat malam	3
ganjar pranowo rencana keren banget bantu ngaji agama dukung pilpres	5
dukung anies viral kpopified mirip tiktok comsec capek dukung situ rasio buzzer supporter asli banyak supporter semenjak	5
anies bicara latar maju sepak nasional	6
tani wilalung demak bahas pupuk subsidi langka pasar kuota rang perintah ganjar mahfud komitmen tambah kuota pupuk subsidi bangun pabrik pupuk penuh butuh tani	5
tampil luar bijak ganjar pranowo mahfud keren pranowo mahfud mdmahfudrebound pranowo mahfud mdpranowopilihanumat	3
anies menang putar kelola anugrah tuhan anies rasyid baswedan satu papua anies baswedan satu indonesia sejahtera	5
kontribusi pasang capres cawapres ganjar pranowo mahfud tani kuota pupuk tingkat hasil tani	1
presiden indonesia ajar salah jejak anies baswedan bidang didik terjun jabat publik politis indonesia ajar kirim ajar kabupaten provinsi indonesia	5
prabowo sosok hormat anggap pimpin dedikasi agama sahabatsantri untukpragibs	3
warga bayam lahan dipake bangun bangun anies jaman anies dijanjiin ganti rugi macem urus anies sampe rusunnya bangun jabat warga nggak urus sampe	5
tagar saksi dukung henti pasang inspiratif ganjar pranowo mahfud	5
dukung anies ngejatuhin anies bener bener halus banget main	0
gambar tuding jakarta nasib suriah anies jabat kristen dukung penuh anies phobia minoritas timbul akibat glorifikasi	6
imagine people could saved really since earlier outbreak covid instead doing sugar coated politic manuver because anies baswedan	5
arsjadrasjid mohmahfudmd komitmen ganjar dukung kembang mahfud hebat buruh kelas	1
bansos beli pajak pajak rakyat indonesia bansos rakyat indonesia bayar pajak sejahtera bansos klaim bantu pribadi anies baswedan desak anies sumbar	6
prabowo prescon bangga gibran kapasitas tahu bidang ekonomi debat lingkung hidup energi agraria pangan ekonomi	1
capres ganjar rakyat pandang partisipasi masyarakat kunci capai bangun lanjut	5
anies angkat martabat tani terus terima bansos hasil	6
naker presiden anies	5
masyarakat pinggir akibat proyek strategi nasional pihak prabowo gibran	5
dukung ganjar pranowo mahfud	5
biginilah masyarakat sorong papua sambut anies salam hormat ujung timur indonesia	6
ganjar presiden rakyat capres nomor ganjar pranowo rangkai kampanye ruteng manggarai jumat datang langsung temu uskup ruteng dialog bangsa rombong langsung sambut uskup ruteng siprianus hormat ganjar sambut prosesi manggarai kendi warna putih sambut	5
konser indonesia prabowo gibran riah andre rosiade bas orang tumpah hari haluan hari haluan network	5
anies banjir dikit langsung siaga gerakin damkar pintu efek julidin malam realita langsung surut banjir gubernur anies know	5
kalang perempuan bangga juang pasang ganjar mahfud tetap semangat wujud indonesia unggul indonesia	0
desak anies perempuan lingkung hidup agraria thread	6
prestasi prabowo kaleng kaleng apresiasi prestasi suppo penuh produksi mobil banggain	5
nanam singkong jagung bagus hasil estete program jokowi serahkn prabowo	1
harap wakil kelompok suara dehumanizing kelompok desak anies tiktoknya orang paham pandang kayak aktivis agraria nanya langsung gubernur sorot	6
anies pilih tolong adakan acara desak presiden indonesia ganti	3
medan medan rantau jakarta pulang rumah panggil orang prabowo gibran kerja nyata	5
dukung akademik aku anies buat isi infused water kandung vitamin sehat allah izin milik pimpin	5
mahfud ganjar hebat semangat tunggal bikin indonesia bangkit	5
pasang capres cawapres ganjar pranowo mahfud ekonomi tumbuh capai pesat	1
tarik desak anies reaktivasi jalur kereta sumbar jalan bukittinggi sempit kendara mobil mudik macet gila butuh alternatif transportasi jalur kereta bikin wisata sumbar nyaman	7
prabowo berjoged goyang dangdut menunjukksn prabowo serius rakyat republik kalah pilpres duit bejibun duga seleweng kelola nila	5
giur ambisi pasang calon ganjar pranowo mahfud program mantap	5
serang ganjar habis serang ganjar patah fakta baru serang jokowi sindir ganjar kondisi jalan rusak jateng	5
sama ganjar pranowo srimulat cipta atmosfer positif dunia politik ganjar mahfud hebat sakti	5
tangerang laut manusia prabowo gibran putar	5
bijak legislasi capres ganjar pranowo komitmen lindung dukung perempuan kerja	5
mahfud ganjar pranowo jawara tunggal bangun fondasi indonesia	5
ketua menang nasional ganjar mahfud arsjad rasjid pimpin ganjar mahfud acu percaya rakyat penting golong partai	5
ktnya cerdas anut bilang didiskuslifikasi maksa bukain dokumen negara aman dokumen negara	6
investor siap pasang capres cawapres ganjar pranowo mahfud rancang regulasi hukum straightforward dukung tumbuh investasi	1
negeri anut sistem demokrasi kampanye batal baliho turun videotron takedown lucu laku paslon survei rendah anies deserve better	5
bicara kerja pasang bangsa ganjar pranowo mahfud capres program ganjarmahfud hukum	5
calon presiden ganjar pranowo tekan konstitusi atur dasar negara pandu hidup	3
tani rembang senang ganjar harap pasti sedia pupuk bibit obat stabil harga ganjar jamin sekolah program keluarga miskin sarjana gratis lulus langsung kerja khusus warga miskin	5
seliw3run senayan pesta olahraga riah hadir ganjar	5
buzzer serang anies rumah video rumah nyata diri bantu share luas luas medsos story telegram story admin japri anies	5
dengar cerita mahfud ganjar kayak indonesia pahlawan ubah positif	5
pilpres pilih pasang ganjar pranowo mahfud bener bener pribadi ramah	5
prabowo kuasa suharto bangkit bangsa otoritarianisme energi lawan masif zaman	3
moga langkah langkah konkrit ganjar mahfud bangun fondasi tingkat sejahtera indonesia	5
mualem kader target menang raih dukung prabowo gibran milu	5
masbowogbran pasti ingat wisudawan rakyat ajak ajar antitoleransi karenahati baikpakbowo	3
akrab ganjar pranowo srimulat gambar nyata politik manusiawi hibur ganjar mahfud hebat ayahbowo adalahkita	5
sambut orasi politik anies kampanye akbar benteng besak palembang sumatera selatan	5
hadir anies baswedan ubah model kampanye usang kampanye penuh gagas tuju banget	5
penuh semangat ubah positif satu capres cawapres ganjar pranowo mahfud pilpres ganjarmahfud hukum	5
rumah layak ribet paslon ganjar pranowo mahfud luncur program rumah keluarga nyaman tinggal rumah	6
estate canang tepat bantu menteri menteri tani garis estate program ekstensifikasi tani buka lahan ubah lahan tani canang estate kalimantan daerah gunung libat program dasar telusur tempo bentuk agrinas mana susun direksi gerindra staff agrinas rangkap pegawai menteri tahan estate estate rencana buka hektar hutan hujan tropis canang anggota libat babat hutan mana hutan buka hektar hutan hasil mana kayu2 tiada tiada erti estate tanam singkong bekas hutan tanah pasir singkong kunjung tumbuh kurun tutup gagal datang jagung polibag hektare lahan itu hasil muas anggar estate masuk kategori mana anggar habis triliun anggar triliun anggar triliun jokowi anggar butuh triliun lapor ppatk masuk kantong politis triliun masuk kantong laksana orang hasil jalan bilang panen jagung signifikan rasional nilai kerja prabowo estate hitung lahan babat hektar banding jagung polybag panen jokowi hektare katrol jagung polybag anies baswedan baik score tanam singkong tumbuh jagung triliun hilang nanggung proyek jadi panggung hasil nendang kapasitas nanggung maksa milu gampang singgung gimana	1
kelas tri urus harta golong masyarakat ilmiah ubah	6
andai anies prabowo dukung jokowi menang pilgub persis copot menteri tahun ketidaksamaan jokowi presiden usung gubernur percaya usung ubah bela rakyat bukti jakarta prabowo andai capres ubah sesuai sepakat menang cawapres ubah jalan ubah wujud mohon ubah ubah masyarakat nilai ubah kunci dasar juang ubah tiada bangun ubah pandang jalan perintah rangka anggap infrastruktur bangun ubah skala prioritas jalan bangun depan tuju tuju perintah skala prioritas salah bangun bangun infrastruktur bangun fisik megah tinggal rakyat makan sulit ubah dasar laku skala prioritas bangun konsisten penting rakyat gilas bangun bangun negara gilas rakyat bangun negara tinggal rakyat anggur kerja makan muhaimin wujud impi ubah impikam	5
pilih pimpin milik maju bangsa ganjar pranowo mahfud pilih	5
nilai ganjar anies prabowo prestasi menhan	5
anies pegang tiga kaya indonesia dukung calon silah pilih dukung konglomerat rakyat pilih rakyat retweet	5
musuh utama anies tekad basmi praktik ordal terima tenaga kerja sektor swasta perintah tega atur	5
cerah bareng ganjar pranowo mahfud pilpres jn20ce	5
capres ganjar pranowo kini anies baswedan bener bener inovasi gimana bikin ysn23	5
prabowo pimpin hasil tarik perhati dukung rakyat kitaselaluada untukpragibs	3
warga papua lepas anies pulang jakarta	6
tanggap serius ganjar tindak aniaya timpa rawan ganjar mahfud boyolali ganjar oknum aniaya erti atur erti pecat	4
hadir konser indonesia tulungagung gandhi prabowo gibran optimis menang putar	5
momen resmi rumah ubah bhinneka tunggal lintas agama golong magetan rumah ubah rawan gaung ubah menang anies muhaimin	5
anies ajar ekonomi	5
masyarakat titip harap prabowo subianto pdemokrat agusyudhoyono	5
munafik ikut gusdur mahfud peluru kendali gusdur bilang prabowo ikhlas transfer awkwkkw	5
viral video bahasa inggris papua kritik prabowo habis habis pakai militer selesai papua	5
apa dukung bangkrut utang numpuk beras impo tanam singkong gagal	1
ganjar mahfud idola k3sejaht3raan prajurit baik anak kuliah gratis pokok juara	5
temen temen pilpres pilih ganjar pranowo program disabilitas mandiri prestasi program mobil akses bikin cerah	3
indonesia prabowo gibran	5
investor friendly approach pasang capres cawapres ganjar pranowo mahfud satu cipta regulasi hukum dukung tumbuh investasi	1
pilih baik ganjar pranowo mahfud capres uji solusi cerdas	5
viral anies baswedan ancam tembak hukum tempuh jalur hukum	4
fakta masyarakat jahat ayahbowogbran palingsejuk pilih kampanye milihtulusnya hatipakbowo	5
tarik dukung ketua jajar urus indonesia injak injak harga prabowo subianto	5
keren ganjar mahfud bener bener standar dunia ekonomi hijau ganjar pranowo rakyat buat rakyat	1
tau agenda desak anies ruang sandang disabilitas deputi disabilitas timnas	6
rezim anies deserve better apologize anies	5
anies kritik beli alutsista bekas sorot prabowo debat capres nomor anies baswedan capres nomor prabowo subianto capres nomor ganjar pranowo ikut debat tiga pilpres minggu istora senayan jakarta anies sorot cyber attack narkoba estate milik prabowo simak lengkap video temu informasi baru kanal youtube kompastv	5
kejam warga situ sedia bangun janji anies memabngun rumah susun rumah bangun hak anies gubernur tepat janji kampung akuarium kampung kunir salah rakyat	6
capres ganjar pranowo pandang peran legislasi cipta lingkung kerja dukung perempuan capai potensi penuh	5
calon presiden capres nomor anies baswedan tanggap tuding tendensius debat pilpres putar tiga lantar kerap sindir capres nomor prabowo subianto diplomasi internasional tunjuk posisi diplomasi internasional sungkan anies gorontalo kutip selasa capres besut koalisi ubah kenal akrab milik penting hak suara dapat simak berita lengkap	5
ganjar pranowo gelar program latih etika pegawai publik meminimalisir risiko korupsi	5
desak anies slepet malam minggu ganjar tabrak mahfud democratic innovations tanda level deliberative democracy procedural democracy tahap milu kawal	5
tolok ukur sentimen positif banyakin buzzer selese ngebor bikin sumur motong jalur bikin lingkung rusak ambilb bikin neng inget prabowo	7
ganjar pranowo dukung pensiun jenderal garap timur	5
bicara salah salah sepenuh salah prabowo cari adil dalang utama akibat	6
ganjar bantu tani nelayan ekonomi sukses menang ganjar mahfud	1
pasang ganjar pranowo mahfud rencana ngelanjutin tambah baik program perintah	5
sosok pimpin butuh indonesia pimpin jujur rakyat integritas setia dukung ganjar	5
desak anies ambon	5
palestina prabowo pihak peduli tegak konstitusi watak asli	5
kali puji program kerja gagas lontar kait tahan aman hubung internasional geopolitik fenomena ganjar prabowo	4
hakim anies bisu keluar surat edar narasi fakta surat edar dengar jelas lengkap fakta2nya	3
bangga milik calon presiden ganjar pranowo bangun bijak positif	5
capres ganjar pranowo dorong ekonomi presisi	1
kenal gabung gerbong ubah pilih pasang capres cawapres ganjar pranowo mahfud suara kuat	5
dukung ngatain anies ganjar sopan ngasih kritik cawapres songong mahfud etika	5
membludak warga ciamis temu anies kamis januari	4
program pasang capres cawapres ganjar pranowo mahfud tawar solusi baik saing ekonomi	1
terang danau buat jakarta selatan depok damping hujan salah karya inovatif gubenur anies baswedan rekam jejak	7
prabowo sindir orang lahan goblok anies baswedan matur nuwun	5
daya perempuan serat kartini bukti peduli ganjar mahfud tara gender ganda sejahtera makmur lanjut	6
bebas dapat kaya intelektual komitmen budaya ajar main teater	6
tumbuh ekonomi jateng ganjar persen triliun tumbuh ekonomi gibran persen triliun	1
ribu massa legenda mizwar dialog prabowo silat minat prabowo olahraga silat prabowo	5
tumbuh ekonomi capai syarat sih birokrat kotor cegah bargaining politic berantas korupsi pungli efisiensi anggar mahfud laksana pilih wapres pilih ganjar mahfud	1
prabowo gibran harap banget ubah beneran dukung prabowo penerimaharapan	5
times dynasty beginning guardian harmless grandpa rebranding indonesia prabowo media internasional sorot pasang nggak positif	5
lewat sempat beda coba pilih capres ganjar pranowo indonesia martabat jn19ab	5
mahfud cerita sahabat mendiang pendeta humprey dua dialog gera dedikasi satu satu bangsa indonesia ganjar mahfud	6
debat tema kuasa anies kyknya nyampaiin misi contek	5
khofifah dukung prabowo gibran sekda jatim periksa selamat sandera	5
kelompok dukung prabowo migrasi dukung anies baswedan	5
anies kampanye tangerang massa swadaya kerah	5
capres ganjar pranowo bikin heboh lanjut tambah sempurna program program	5
ganjar pranowo mahfud pintu adil finansial nelayan	5
anies substansi masa tahan keman dunia internasional langkah strategis lalu detail contoh wawas anies kali anies	4
rekam jejak anies baswedan jakarta huni lawan politik kecil program gagas anies program rumah mukim laksana komprehensif ragam butuh huni rangkai payung program integrasi nama jakhabitat bangun rusunawa preferensi sewa revitalisasi kampung tinggal kampung bangun sanggup milik rumah sedia huni jangkau millenials karir kepingin hidup lanjut sedia rusunawa anies cetak rekor bangun rusunawa sejarah pemprov periode anggap gubernur rusunawa panjang kagak serah kepala kelola anggap gagal klaim nyinyiers dendam sakit kalah pilgub gerus pandemi mensupply apartemen jakarta apartemen komersil tingkat isi capai banding apartemen komersil kabul mimpi warga sewa huni kemudia kelas milik keluar bulan relatif warga difabel serang upaya hapus sungguh lawan politik serang anies halang hapus harap tutup sempat warga gapai mimpi milik rumah maklum	6
anies korban busuk orang orang rakus kuasa bunuh karakter fitnah issue politik identitas	5
debat capres ganjar pranowo sebut terorisme relatif lansir situs resmi serang teror keras jaring terorisme indonesia	4
anggap culi tanggung sepenuh jalan perintah moral nyadar salah	6
anies nyungsep aurel zenius sampe depok dishub bekas deres sekjen jepang kuala lumpur	1
sinar terang ganjar pranowo mahfud landas utama bangun indonesia orq23	5
konten kandung bawang tulus warga kampung bayam sosok anies tahan rindu tangis peluk anies masya allah profile pimpin cinta cinta rakyat	5
salah program anies hotline paris layan acara gratis warga	5
prabowo citra perwira gagah berani aman stabilitas persona hancur narasi buzzernya diframing orang lemah rapuh luka debat capres tahan narasi perwira tangguh tinggal batas keroyok paslon kemarin digambarin gemoy banget cocok diframing orang lemah wakil liat garang pimpin capresnya framing lemah	5
ganjar hapus batas lamar kerja adil	5
capres ganjar pranowo konstitusi atur dasar negara dasar adil pegang teguh	3
konsisten suara lawan radikalisme intoleransi pilih prabowo anggap tokoh toleran masyarakat lintas etnis kalbar kompak dukung ganjar pontianak ribu masyarakat lintas etnis kalimantan barat kumpul hotel golden tulip pontianak wakil tokoh dayak tionghoa papua mang batak madura selamat khatulistiwa ganjar bangga tokoh etnis sambut ganjar ketua dewan bina dewan daerah kalbar ketua menang daerah ganjar mahfud kalbar lazarus masyarakat kalbar antusias sambut ganjar hadir tokoh ketua organisasi etnis bukti sepakat dukung ganjar mahfud tokoh kumpul wakil organisasi kelompok etnis kalimantan barat dukung ganjar menang kalbar lazarus sambut ria kompak ribu masyarakat kalbar ganjar presiden ganjar mahfud menang menang menang teriak kompak tokoh dayak henusa masyarakat lintas etnis kalbar kompak dukung ganjar anggap tokoh toleran anggota gubernur jateng periode ganjar harmonisasi idola dukung ganjar presiden tangan beliau intoleransi indonesia hilang ganjar sambut dukung masyarakat lintas etnis kalbar terima kasih turut hasil pilpres toleransi indonesia jaga kalbar contoh daerah toleran kalbar nobat toleran indonesia singkawang	0
prabowo gibran janji program kredit sta indonesia	5
beda anies tetang korupsi anies diksi turun angka korupsi signifikan kalimat dengar gegabah ukur implementasi dukung pilih rasional koentji	5
prabowo tegas pimpin ing ngarso tulodo mitanews	5
gibran terima kasih prabowo beliau patriot jalan	5
bicara ganjar mahfud bagaskoro konteks relasi global indonesia unggul banding negara negara unggul capai konsisten serius capai indonesia manfaat momentum bonus demografi bicara ganjar mahfud bagaskoro logika dasar pasti tega hukum rekrutmen tempat dasar kapabilitas hubung indonesia negara negara produktif lindung diaspora bicara ganjar mahfud bagaskoro bijak sejahtera aparat tegak hukum tingkat ganjar mahfud beasiswa khusus polisi tentara ringan beban didik prajurit polisi fokus tugas sesuai tupoksinya	6
anies menang survei bloomberg kalah capres indonesia butuh ubah lanjut	5
kejut milu saefulloh kalah pisah satu kelihatanya sombong takabur percaya persis buat makar mudah balik balik prabowo kalah	5
anies baswedan resmi posko juang yogyakarta kemarin anies nama posko juang sesuai sejarah peristiwa juang merdeka mana jogja turun juang lawan jepang kenal tempur	6
mahfud ganjar pranowo harap politik panggung bahagia ganjar mahfud hebat	5
fadli anies pilih keluarga	5
terang danau buat jakarta selatan depok damping hujan salah karya inovatif gubenur anies baswedan rekam jejak	7
nangisin prabowo scandal bekas luhut nyebokin	5
pupuk subsidi langka prabowo gibran posko salur pupuk subsidi tani solar subsidi langka prabowo gibran posko salur solar subsidi nelayan beras mahal prabowo gibran bansos beras negara ngapain	1
kejam warga situ sedia bangun janji anies memabngun rumah susun rumah bangun hak anies gubernur tepat janji kampung akuarium kampung kunir salah rakyat	6
prabowo naik jabat cegah korupsi koruptor orang miskin	5
calon presiden capres nomor ganjar pranowo lanjut giat kampanye daerah blora kamis lokasi ganjar turun mobil hampir tani tabur pupuk giat tani ganjar gabung tani tabur pupuk ganjar tani tani kunjung ganjar dengar keluh kesah tani milik utang kredit usaha rakyat ganjar tim identifikasi tani jerat utang klasifikasi layak terima bantu program mutih hutang utang ganjar dengar warga bantu langsung tunai bagi rata ganjar ganjar dengar keluh sulit pupuk subsidi blora kuota rang ganjar komitmen pupuk subsidi rang baik kelola data pupuk subsidi sasar hasil tahan daulat pangan	6
kerja ganjar mahfud pantasss apresiasi	5
fakta komunikasi ingat tuntas rakyat netralitas kawal ganjar mahfud menang menang	5
listrik jakarta anies gubernur jakarta	1
pasang capres cawapres ganjar pranowo mahfud komitmen hadir lapang kerja menang pilpres	5
pilpres melek bahas gagas usung pilpres toxic banget presiden terang2an condong paslon langgar project organic jegal buset anies deserve better	5
khofifah dukung prabowo kali lobi urus pilkada hibah duga pengaruh sikap khofifah lengkap koran tempo langgan tempo digital premium	5
salah anies bangun besar2an dukung dana tempat degradasi turun lahan utara banjir pantura kapasitas 40 50rb wajar salah roadma	7
kagum ngeliat temu prabowo xanana gusmao presiden timor leste cipinang bukti ubah positif	5
ganjar bijak kes3jahteraan harap prajurit polri ganjar pranowo bukti sejahtera	5
berani ubah dukung pasang ganjar pranowo mahfud wajah pilpres	5
prabowo negara domba kaya kelola	5
dukung pasang terusengalir tambah alumni juang ubah deklarasi dukung pasang anies muhaimin pilpres	5
terima kasih anies dedikasi cipta lingkung ajar dukung tumbuh maksimal ternate	6
slank resmi deklarasi dukung pasang ganjar pranowo mahfud pilpres slank m3nangkan ganjar	5
rekam jejak anies gubernur rakyat jakarta orang yatim pimpin teladan layak pimpin bangsa tetap	5
rekam jejak jokowi prabowo culik aktivis pilih jokowi dukung jokowi watak prabowo jokowi dukung prabowo dukung prabowo watak jokowi prabowo	5
track record ganjar pranowo mahfud banget pranowo mahfud mdmahfudrebound pranowo mahfud mdpranowopilihanumat	5
prabowo serang anies ganjar nggak teriak teriak nggak gilir serang gibran teriak teriak nggak adab gibran kecewa prabowo serang	5
elektabilitas anies baswedan dekat prabowo subianto teliti diversifikasi dukung	5
alhamdulillah keluarga dukung pasang anies baswedan muhaimin iskandar	5
anies baswedan republik diri minoritas diri mayoritas republik diri bangsa indonesia	6
kayak gatau anies baswedan kakek pahlawan negara kaget katain label orang pribumi nasionalis makan mongering	6
benar bicara salah besar prabowo gibran menang lembaga survei salah serang babi belah habis ambiguitas ikut khawarij elektabilitas puruk prabowo gibran raja survei modal suara prabowo milu suara pilih mana selisih suara jokowi modal suara dukung tambah suara dukung jokowi alih dukung prabowo logika sehat puluh prabowo kenal kalang tanah dunia banding kandidat capres	5
tonton patriotik siksa ancam bunuh musuh bocor rahasia negara prabowo malam tahan dibully buka	5
prabowo keroyok anies ganjar dukung adakan acara nang massal	5
tinggi biaya logistik titik indonesia salah tantang usaha luas jangkau usaha bahas calon presiden nomor anies baswedan anies milik rangkai strategi tekan biaya logistik simak video lengkap nanti eksklusif dialog capres kadin prabowo subianto jumat januari tvone streaming youtube tvonenews	5
still supporting prabowo after states palestina tindas lemah rohingya urus indonesia sulit usir sistem hukum indonesia sincerely	5
anies angkat martabat tani terus terima bansos hasil	6
semangat positif warga jabar ilham langkah langkah prabowo berbuatbaik untukmasyarakat	5
turut angkat darat angkat angkat udara prabowo subianto	5
pakai hambat anies cabut lokasi helikopter larang darat baliho rusak tayang anies videotron hilang	5
anies salah lopor konsep student government eksekutif senat legislatif skrng adopsi kampus kampus tuju mocking perintah milu demokratis	6
hamdan zoelva sebut kuasa hektare lahan prabowo anies kutip nyata jokowi ban	5
orasi politik anies baswedan kampanye akbar ternate indonesia people deserve better	5
orang tembak rawan prabowo bekuk polda jatim kepala	4
kodam moga2 lanjut boyolali kemarin pawai2 knalpot breng breng lokasi2 sensitif musim pawai2 kerah massa musim gagas desak anies	4
gibran haram konstitusi wakil prabowo gakpapa milihpakbowo pakehati	5
bicara timnas billy david nerotumilena debat calon presiden laksana januari dongkrak elektabilitas pasang calon	5
islam jokowi gibran prabowo ganjar islam nusantara mustahil islam munafik jujur amanah agama bhinneka tunggal	3
ganjar mahfud bangun sinergi antarnegara asean cipta stabilitas g3opolitik untung ganda sejahtera makmur lanjut	5
dukung lebar rawan martabat jambi sumsel deklarasi suppo prabowo gibran dekade08	5
warga kampung bayam peluk anies keluh pasti tinggal nasib gimana	6
fana manies hehehehe dukung	6
ganjar ngejaga tani sarana produksi nyaman tangan	5
dekat papua blunder bikin trima cicing	5
ganjar pranowo capres paham kerja migran asasi manusia hormat lindung	5
mahfud bukti humor bahasa universal politik bersa ganjar pranowo ganjar mahfud hebat	5
prabowo gibran perhati khusus ajar santri makan gratis upaya positif pesantren dekade08	6
estate panen hidayat prabowo gibran kekeh bilang estate hasil utara estate kalteng pan jagung singkong proyek estate kalteng serah prabowo buka lahan panen program nasional buka lahan hutan karet luas buah hasil jokowi perintah menteri tani kelola tan tanam jagung singkong luas polybag hasil estate jagung singkong butuh petik hasil panen tunggu tahun dapat program tahan pangan lahan estate kalteng luas panen persen lahan tanam panen faktor sebab gagal panen hujan terus genang kurang nutrisi akibat tanam polybag angin kencang syukur hasil panen gagal nama tanda tiga tanggung estate kalteng ganti tanggung jawab ganti gagal total kelola alas wajar gagal salah menteri alas menhan anggar program alas ubah terima anggar proyek estate buka hutan luas jalan hasil gagal total tanya pakai langgar terobos ilegal guna polybag tahan pangan jaga lestari tanam jagung singkong polybag tanam langsung tanah polybag bagus tanah langsung guna polybag rusak lingkung sulit urai bakar polusi udara gibran singgung pakai botol plastik kemas sedia panitia gibran standar ganda nilai plastik lepas debat malam estate jalan tan kalteng tanam polybag beli tanah polybag guna transportasi tenaga kerja awat tanam biaya program tahan pangan tani normal tani jagung singkong untung tani lokal hasil proyek estate untung proyek estate kalteng pasti program tanam jagung polybag kalteng butuh biaya buang polybag hitung hitung kembali modal proyek estate jalan tutup gagal menhan	5
untung anies baswedan orang humble model ndasin orang	5
viral antri warga ambil sembako antri elpiji warga antri dengar gagas anies sehat indonesia	3
indah atur prabowo subianto gibran rakabuming nekat laku kampanye lingkung sekolah dasar	5
allah buka oligarki dikoordinir thohir kakak menbumn dukung prabowo kalah hadap oligarki jokowi jokowi presiden kampanye pasang capresnya oligarki lanjut jokowi	5
program capres ganjar pranowo tawar solusi inovatif bikin ekonomi tetep kembang	1
global peace index global peace military prabowo jabat menteri tahan menhan turun dasar survei sumber internasional buzzernya bangga beliau buka rahasia tahan negara nyambungnya malih	4
ganjar mahfud milik strategi bebas nelayan jerat hutang spirit kembang ekonomi utama angkat harkat hidup nelayan ungkap bicara chiko hakim	1
orang lamar kerja pimpin indonesia kelola 3000t kontrol sekian sumber kupas rekam jejak pimpin instansi anies kupas polusi jakarta	7
rasa ruang publik mahal jakarta kalang bukti anies pikir adil rakyat solusi kes sepele dampak jalan prinsip besar kecil kuat lemah lemah retorika bicara benci benci bukti nyata bijak bijak anies jabat butuh sosok pimpin pikir kalang golong jalan rusak nyaman orang orang rasa nyaman urus indonesia sulit urus provinsi jalan bijak beliau alas orang salah paham paham itu limut benci serap narasi salah antipati	5
joget joget senang hadir program program bangun pemuda program bangsa ganjar pranowo mahfud	5
capres anies baswedan rakyat solok sumbar maumenuju padang mampir jalan fenomenal sitinjau luar protokoler barakallah	3
anies share group bangga bangsa indonesia penuh prestasi karya	0
masyaallah merinding masyarakat tumpah sambut anies baswedan ponpes aziziyah bangkal madura	6
demokrat omnibuslaw kolam jokowi tendang prabowo gibran independen karakter	5
program kuliah gratis ganjar mahfud peluang nyata prajurit polri raih prestasi	5
prabowo apresiasi pancing tahan negara	5
prabowo gibran cipta lestari hijau pakbowomasgib yangterbaik	3
indonesia indonesia bhinneka tunggal lihat dukung anies spektrum masyarakat sana agamais atheis feminist technokrat komika kpoppers miskin india melting	3
titik bersih resmi sukabumi karanganyar dusun lembur cimala camat jampang kulon prabowo subianto	7
solusi anies bener contrack farming combo beri lahan tani tingkat cakup lahan tani tani tanah panen beli	7
desak anies mahasiswi jakarta dukung	5
masyarakat titip harap prabowo subianto pdemokrat agusyudhoyono demokrat	5
capres cawapres ganjar pranowo mahfud mahfud serius banget libat guru bikin program program sektor	5
milu pilih satu harap capres ganjar pranowo lewat momen sejarah	5
total anggar maksud prabowo anggar atas polusi pasti oneng	5
nobar nyokap obat komentar anies jahat nyindir prabowo kasihan prabowo nyokap harder anies	5
ngeri prediksi denny siregar nasib keluarga jokowi prabowo gibran kalah pilpres	5
